bk
ID: 0	 X: -0.27	 Y: 1.29	 Z: 0.61 	 W: 13.82
ID: 10	 X: 1.07	 Y: 8.84	 Z: -0.41 	 W: 0.00
ak
ID: 0	 X: -0.90	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 1	 X: -0.08	 Y: 3.49	 Z: 0.45 	 W: 0.00
ID: 2	 X: 1.57	 Y: 4.25	 Z: -0.36 	 W: 0.00
ID: 3	 X: -0.10	 Y: 3.63	 Z: 0.44 	 W: 0.00
ID: 4	 X: -0.19	 Y: 1.40	 Z: 0.60 	 W: 0.00
ID: 5	 X: -0.88	 Y: 4.24	 Z: -0.36 	 W: 0.00
ID: 6	 X: 1.60	 Y: 4.24	 Z: -0.59 	 W: 0.00
ID: 7	 X: -0.27	 Y: 1.29	 Z: 0.64 	 W: 0.00
ID: 8	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
ID: 9	 X: 1.23	 Y: 8.68	 Z: -0.39 	 W: 0.00
ID: 10	 X: 1.05	 Y: 8.84	 Z: -0.54 	 W: 0.00
bk
ID: 0	 X: -0.26	 Y: 1.29	 Z: 0.61 	 W: 0.00
ID: 1	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
ID: 2	 X: -0.19	 Y: 1.40	 Z: 0.60 	 W: 0.00
ID: 3	 X: -0.09	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 4	 X: -0.11	 Y: 3.63	 Z: 0.45 	 W: 0.00
ID: 5	 X: -0.89	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 6	 X: -0.93	 Y: 4.23	 Z: -0.15 	 W: 0.00
ID: 7	 X: 1.65	 Y: 4.17	 Z: -0.43 	 W: 0.00
ID: 8	 X: 1.68	 Y: 4.25	 Z: -0.45 	 W: 0.00
ak
ID: 0	 X: -0.89	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.49	 Z: 0.48 	 W: 0.00
ID: 2	 X: 1.58	 Y: 4.24	 Z: -0.36 	 W: 0.00
ID: 3	 X: -0.11	 Y: 3.63	 Z: 0.45 	 W: 0.00
ID: 4	 X: -0.20	 Y: 1.40	 Z: 0.63 	 W: 0.00
ID: 5	 X: -1.01	 Y: 4.21	 Z: -0.34 	 W: 0.00
ID: 6	 X: 1.64	 Y: 4.22	 Z: -0.65 	 W: 0.00
ID: 7	 X: -0.24	 Y: 1.32	 Z: 0.43 	 W: 0.00
ID: 8	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
bk
ID: 0	 X: -0.26	 Y: 1.29	 Z: 0.61 	 W: 0.00
ID: 1	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
ID: 2	 X: -0.19	 Y: 1.40	 Z: 0.60 	 W: 0.00
ID: 3	 X: -0.09	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 4	 X: -0.11	 Y: 3.63	 Z: 0.45 	 W: 0.00
ID: 5	 X: -0.90	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 6	 X: -0.93	 Y: 4.23	 Z: -0.16 	 W: 0.00
ID: 7	 X: 1.66	 Y: 4.17	 Z: -0.40 	 W: 0.00
ID: 8	 X: 1.68	 Y: 4.25	 Z: -0.45 	 W: 0.00
ak
ID: 0	 X: -0.90	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 1	 X: -0.08	 Y: 3.49	 Z: 0.46 	 W: 0.00
ID: 2	 X: 1.57	 Y: 4.25	 Z: -0.35 	 W: 0.00
ID: 3	 X: -0.10	 Y: 3.63	 Z: 0.45 	 W: 0.00
ID: 4	 X: -0.18	 Y: 1.41	 Z: 0.46 	 W: 0.00
ID: 5	 X: -0.26	 Y: 1.29	 Z: 0.61 	 W: 0.00
ID: 6	 X: -0.88	 Y: 4.24	 Z: -0.33 	 W: 0.00
ID: 7	 X: 1.68	 Y: 4.22	 Z: -0.69 	 W: 0.00
ID: 8	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
bk
ID: 0	 X: -0.26	 Y: 1.29	 Z: 0.61 	 W: 0.00
ID: 1	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
ID: 2	 X: -0.18	 Y: 1.40	 Z: 0.62 	 W: 0.00
ID: 3	 X: -0.09	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 4	 X: -0.11	 Y: 3.63	 Z: 0.45 	 W: 0.00
ID: 5	 X: -0.90	 Y: 4.12	 Z: -0.08 	 W: 0.00
ID: 6	 X: -0.93	 Y: 4.23	 Z: -0.16 	 W: 0.00
ID: 7	 X: 1.66	 Y: 4.17	 Z: -0.40 	 W: 0.00
ID: 8	 X: 1.69	 Y: 4.25	 Z: -0.41 	 W: 0.00
ID: 9	 X: 1.27	 Y: 8.68	 Z: -0.34 	 W: 0.00
ID: 10	 X: 1.09	 Y: 8.83	 Z: -0.41 	 W: 0.00
ak
ID: 0	 X: -0.90	 Y: 4.12	 Z: -0.08 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 2	 X: 1.59	 Y: 4.24	 Z: -0.34 	 W: 0.00
ID: 3	 X: -0.11	 Y: 3.63	 Z: 0.46 	 W: 0.00
ID: 4	 X: -0.18	 Y: 1.40	 Z: 0.62 	 W: 0.00
ID: 5	 X: -0.26	 Y: 1.29	 Z: 0.59 	 W: 0.00
ID: 6	 X: -0.95	 Y: 4.22	 Z: -0.32 	 W: 0.00
ID: 7	 X: 1.53	 Y: 4.26	 Z: -0.50 	 W: 0.00
ID: 8	 X: 1.27	 Y: 8.68	 Z: -0.34 	 W: 0.00
ID: 9	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
ID: 10	 X: 1.09	 Y: 8.83	 Z: -0.41 	 W: 0.00
bk
ID: 0	 X: -0.27	 Y: 1.29	 Z: 0.59 	 W: 0.00
ID: 1	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
ID: 2	 X: -0.19	 Y: 1.40	 Z: 0.60 	 W: 0.00
ID: 3	 X: -0.09	 Y: 3.49	 Z: 0.46 	 W: 0.00
ID: 4	 X: -0.11	 Y: 3.63	 Z: 0.44 	 W: 0.00
ID: 5	 X: -0.90	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 6	 X: -0.93	 Y: 4.23	 Z: -0.16 	 W: 0.00
ID: 7	 X: 1.66	 Y: 4.17	 Z: -0.40 	 W: 0.00
ID: 8	 X: 1.68	 Y: 4.25	 Z: -0.44 	 W: 0.00
ak
ID: 0	 X: -0.90	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.49	 Z: 0.45 	 W: 0.00
ID: 2	 X: 1.56	 Y: 4.25	 Z: -0.35 	 W: 0.00
ID: 3	 X: -0.10	 Y: 3.63	 Z: 0.43 	 W: 0.00
ID: 4	 X: -0.29	 Y: 1.39	 Z: 0.44 	 W: 0.00
ID: 5	 X: -0.38	 Y: 1.27	 Z: 0.59 	 W: 0.00
ID: 6	 X: -0.93	 Y: 4.23	 Z: -0.31 	 W: 0.00
ID: 7	 X: 1.54	 Y: 4.26	 Z: -0.50 	 W: 0.00
ID: 8	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
bk
ID: 0	 X: -0.27	 Y: 1.29	 Z: 0.59 	 W: 0.00
ID: 1	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
ID: 2	 X: -0.20	 Y: 1.40	 Z: 0.59 	 W: 0.00
ID: 3	 X: -0.09	 Y: 3.49	 Z: 0.46 	 W: 0.00
ID: 4	 X: -0.11	 Y: 3.63	 Z: 0.45 	 W: 0.00
ID: 5	 X: -0.90	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 6	 X: -0.93	 Y: 4.23	 Z: -0.16 	 W: 0.00
ID: 7	 X: 1.66	 Y: 4.17	 Z: -0.40 	 W: 0.00
ID: 8	 X: 1.69	 Y: 4.25	 Z: -0.41 	 W: 0.00
ID: 9	 X: -3.77	 Y: 10.34	 Z: -0.68 	 W: 0.00
ID: 10	 X: -4.17	 Y: 10.30	 Z: -0.52 	 W: 0.00
ID: 11	 X: -4.78	 Y: 10.17	 Z: -0.44 	 W: 0.00
ak
ID: 0	 X: -0.90	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 2	 X: 1.56	 Y: 4.24	 Z: -0.33 	 W: 0.00
ID: 3	 X: -0.12	 Y: 3.63	 Z: 0.47 	 W: 0.00
ID: 4	 X: -0.20	 Y: 1.40	 Z: 0.59 	 W: 0.00
ID: 5	 X: -0.03	 Y: 1.34	 Z: 0.55 	 W: 0.00
ID: 6	 X: -0.94	 Y: 4.23	 Z: -0.30 	 W: 0.00
ID: 7	 X: 1.57	 Y: 4.26	 Z: -0.48 	 W: 0.00
ID: 8	 X: -3.77	 Y: 10.34	 Z: -0.68 	 W: 0.00
ID: 9	 X: 0.50	 Y: 1.32	 Z: 0.53 	 W: 0.00
ID: 10	 X: -4.17	 Y: 10.30	 Z: -0.52 	 W: 0.00
ID: 11	 X: -4.78	 Y: 10.17	 Z: -0.44 	 W: 0.00
bk
ID: 0	 X: -0.27	 Y: 1.29	 Z: 0.60 	 W: 0.00
ID: 1	 X: 0.49	 Y: 1.32	 Z: 0.52 	 W: 0.00
ID: 2	 X: -0.19	 Y: 1.40	 Z: 0.61 	 W: 0.00
ID: 3	 X: -0.09	 Y: 3.49	 Z: 0.46 	 W: 0.00
ID: 4	 X: -0.11	 Y: 3.63	 Z: 0.45 	 W: 0.00
ID: 5	 X: -0.90	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 6	 X: -0.93	 Y: 4.23	 Z: -0.16 	 W: 0.00
ID: 7	 X: 1.66	 Y: 4.17	 Z: -0.40 	 W: 0.00
ID: 8	 X: 1.69	 Y: 4.25	 Z: -0.42 	 W: 0.00
ID: 9	 X: -3.70	 Y: 10.24	 Z: -0.68 	 W: 0.00
ID: 10	 X: -3.61	 Y: 10.40	 Z: -0.77 	 W: 0.00
ID: 11	 X: -4.09	 Y: 10.35	 Z: -0.35 	 W: 0.00
ak
ID: 0	 X: -0.89	 Y: 4.12	 Z: -0.09 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.49	 Z: 0.45 	 W: 0.00
ID: 2	 X: 1.55	 Y: 4.24	 Z: -0.34 	 W: 0.00
ID: 3	 X: -0.10	 Y: 3.63	 Z: 0.43 	 W: 0.00
ID: 4	 X: -0.09	 Y: 1.42	 Z: 0.76 	 W: 0.00
ID: 5	 X: -0.93	 Y: 4.23	 Z: -0.29 	 W: 0.00
ID: 6	 X: 1.61	 Y: 4.24	 Z: -0.45 	 W: 0.00
ID: 7	 X: -3.72	 Y: 10.23	 Z: -0.68 	 W: 0.00
ID: 8	 X: 0.48	 Y: 1.32	 Z: 0.52 	 W: 0.00
ID: 9	 X: -4.16	 Y: 10.32	 Z: -0.49 	 W: 0.00
ID: 10	 X: -0.27	 Y: 1.29	 Z: 0.60 	 W: 0.00
ID: 11	 X: -3.61	 Y: 10.40	 Z: -0.77 	 W: 0.00
bk
ID: 0	 X: 0.47	 Y: 1.23	 Z: 0.56 	 W: 0.00
ID: 1	 X: 0.47	 Y: 1.30	 Z: 0.52 	 W: 0.00
ID: 2	 X: -0.23	 Y: 1.36	 Z: 0.58 	 W: 0.00
ID: 3	 X: -0.09	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 4	 X: -0.12	 Y: 3.63	 Z: 0.47 	 W: 0.00
ID: 5	 X: -0.90	 Y: 4.12	 Z: -0.08 	 W: 0.00
ID: 6	 X: -0.97	 Y: 4.22	 Z: -0.17 	 W: 0.00
ID: 7	 X: 1.65	 Y: 4.17	 Z: -0.44 	 W: 0.00
ID: 8	 X: 1.68	 Y: 4.25	 Z: -0.46 	 W: 0.00
ID: 9	 X: -3.68	 Y: 10.19	 Z: -0.67 	 W: 0.00
ID: 10	 X: -3.82	 Y: 10.33	 Z: -0.94 	 W: 0.00
ID: 11	 X: -4.26	 Y: 10.28	 Z: -0.43 	 W: 0.00
ak
ID: 0	 X: -0.91	 Y: 4.12	 Z: -0.07 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.49	 Z: 0.48 	 W: 0.00
ID: 2	 X: 1.55	 Y: 4.25	 Z: -0.34 	 W: 0.00
ID: 3	 X: -0.13	 Y: 3.63	 Z: 0.49 	 W: 0.00
ID: 4	 X: 0.47	 Y: 1.23	 Z: 0.56 	 W: 0.00
ID: 5	 X: -0.96	 Y: 4.22	 Z: -0.28 	 W: 0.00
ID: 6	 X: 1.65	 Y: 4.23	 Z: -0.43 	 W: 0.00
ID: 7	 X: -3.72	 Y: 10.20	 Z: -0.67 	 W: 0.00
ID: 8	 X: 0.50	 Y: 1.32	 Z: 0.55 	 W: 0.00
ID: 9	 X: -4.17	 Y: 10.32	 Z: -0.48 	 W: 0.00
ID: 10	 X: 0.21	 Y: 1.54	 Z: 0.20 	 W: 0.00
ID: 11	 X: -3.65	 Y: 10.39	 Z: -0.80 	 W: 0.00
bk
ID: 0	 X: -0.09	 Y: 3.49	 Z: 0.48 	 W: 0.00
ID: 1	 X: -0.12	 Y: 3.63	 Z: 0.47 	 W: 0.00
ID: 2	 X: -0.90	 Y: 4.13	 Z: -0.09 	 W: 0.00
ID: 3	 X: -0.97	 Y: 4.22	 Z: -0.15 	 W: 0.00
ID: 4	 X: 1.63	 Y: 4.17	 Z: -0.41 	 W: 0.00
ID: 5	 X: 1.65	 Y: 4.26	 Z: -0.44 	 W: 0.00
ak
ID: 0	 X: -0.91	 Y: 4.12	 Z: -0.07 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.49	 Z: 0.48 	 W: 0.00
ID: 2	 X: 1.54	 Y: 4.25	 Z: -0.32 	 W: 0.00
ID: 3	 X: -0.12	 Y: 3.63	 Z: 0.46 	 W: 0.00
ID: 4	 X: -0.93	 Y: 4.23	 Z: -0.26 	 W: 0.00
ID: 5	 X: 1.68	 Y: 4.22	 Z: -0.42 	 W: 0.00
bk
ID: 0	 X: -0.09	 Y: 3.49	 Z: 0.48 	 W: 0.00
ID: 1	 X: -0.13	 Y: 3.63	 Z: 0.46 	 W: 0.00
ID: 2	 X: -0.91	 Y: 4.14	 Z: -0.07 	 W: 0.00
ID: 3	 X: -0.97	 Y: 4.22	 Z: -0.09 	 W: 0.00
ID: 4	 X: 1.61	 Y: 4.17	 Z: -0.41 	 W: 0.00
ID: 5	 X: 1.64	 Y: 4.26	 Z: -0.45 	 W: 0.00
ak
ID: 0	 X: -0.94	 Y: 4.12	 Z: -0.01 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.49	 Z: 0.48 	 W: 0.00
ID: 2	 X: 1.56	 Y: 4.24	 Z: -0.34 	 W: 0.00
ID: 3	 X: -0.14	 Y: 3.63	 Z: 0.46 	 W: 0.00
ID: 4	 X: -0.98	 Y: 4.22	 Z: -0.24 	 W: 0.00
ID: 5	 X: 1.43	 Y: 4.31	 Z: -0.53 	 W: 0.00
bk
ID: 0	 X: -0.10	 Y: 3.49	 Z: 0.46 	 W: 0.00
ID: 1	 X: -0.13	 Y: 3.63	 Z: 0.47 	 W: 0.00
ID: 2	 X: -0.87	 Y: 4.01	 Z: -0.15 	 W: 0.00
ID: 3	 X: 1.58	 Y: 4.18	 Z: -0.41 	 W: 0.00
ID: 4	 X: 1.61	 Y: 4.28	 Z: -0.45 	 W: 0.00
ak
ID: 0	 X: -0.10	 Y: 3.49	 Z: 0.45 	 W: 0.00
ID: 1	 X: 1.48	 Y: 4.27	 Z: -0.28 	 W: 0.00
ID: 2	 X: -0.12	 Y: 3.63	 Z: 0.47 	 W: 0.00
ID: 3	 X: 0.14	 Y: 4.45	 Z: -0.15 	 W: 0.00
ID: 4	 X: 1.42	 Y: 4.31	 Z: -0.53 	 W: 0.00
bk
ID: 0	 X: -0.09	 Y: 3.49	 Z: 0.48 	 W: 0.00
ID: 1	 X: -0.11	 Y: 3.63	 Z: 0.49 	 W: 0.00
ID: 2	 X: 1.57	 Y: 4.21	 Z: -0.38 	 W: 0.00
ID: 3	 X: 1.58	 Y: 4.29	 Z: -0.39 	 W: 0.00
ak
ID: 0	 X: -0.09	 Y: 3.49	 Z: 0.50 	 W: 0.00
ID: 1	 X: 1.40	 Y: 4.30	 Z: -0.23 	 W: 0.00
ID: 2	 X: -0.11	 Y: 3.63	 Z: 0.49 	 W: 0.00
ID: 3	 X: 1.55	 Y: 4.27	 Z: -0.49 	 W: 0.00
bk
ID: 0	 X: -0.09	 Y: 3.49	 Z: 0.48 	 W: 0.00
ID: 1	 X: -0.09	 Y: 3.63	 Z: 0.51 	 W: 0.00
ID: 2	 X: 1.55	 Y: 4.21	 Z: -0.37 	 W: 0.00
ID: 3	 X: 1.59	 Y: 4.28	 Z: -0.34 	 W: 0.00
ak
ID: 0	 X: -0.08	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 1	 X: 1.32	 Y: 4.33	 Z: -0.17 	 W: 0.00
ID: 2	 X: -0.09	 Y: 3.63	 Z: 0.51 	 W: 0.00
ID: 3	 X: 1.53	 Y: 4.26	 Z: -0.48 	 W: 0.00
bk
ID: 0	 X: -0.08	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 1	 X: -0.06	 Y: 3.63	 Z: 0.50 	 W: 0.00
ID: 2	 X: -0.71	 Y: 4.04	 Z: -0.04 	 W: 0.00
ID: 3	 X: 1.56	 Y: 4.20	 Z: -0.34 	 W: 0.00
ID: 4	 X: 1.61	 Y: 4.28	 Z: -0.38 	 W: 0.00
ID: 5	 X: -3.55	 Y: 10.30	 Z: 0.08 	 W: 0.00
ID: 6	 X: -3.96	 Y: 10.27	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -0.71	 Y: 4.04	 Z: -0.04 	 W: 0.00
ID: 1	 X: -0.08	 Y: 3.49	 Z: 0.47 	 W: 0.00
ID: 2	 X: 1.49	 Y: 4.27	 Z: -0.30 	 W: 0.00
ID: 3	 X: -0.05	 Y: 3.63	 Z: 0.48 	 W: 0.00
ID: 4	 X: -3.55	 Y: 10.30	 Z: 0.08 	 W: 0.00
ID: 5	 X: -3.96	 Y: 10.27	 Z: 0.00 	 W: 0.00
ID: 6	 X: 1.53	 Y: 4.27	 Z: -0.45 	 W: 0.00
bk
ID: 0	 X: 0.00	 Y: 1.19	 Z: 0.62 	 W: 0.00
ID: 1	 X: -0.72	 Y: 1.10	 Z: 0.62 	 W: 0.00
ID: 2	 X: -0.13	 Y: 1.38	 Z: 0.66 	 W: 0.00
ID: 3	 X: -0.07	 Y: 3.48	 Z: 0.46 	 W: 0.00
ID: 4	 X: -0.04	 Y: 3.63	 Z: 0.45 	 W: 0.00
