bk
ID: 0	 X: -3.49	 Y: 2.80	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.97	 Y: 4.57	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.59	 Y: 5.04	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.56	 Y: 5.27	 Z: 0.00 	 W: 0.00
ID: 11	 X: -3.28	 Y: 6.11	 Z: 0.00 	 W: 0.00
ID: 12	 X: -3.42	 Y: 6.19	 Z: 0.00 	 W: 0.00
ID: 13	 X: -3.51	 Y: 6.55	 Z: 0.00 	 W: 0.00
ID: 14	 X: -3.62	 Y: 7.04	 Z: 0.00 	 W: 0.00
ID: 15	 X: -3.17	 Y: 7.56	 Z: 0.00 	 W: 0.00
ID: 16	 X: -2.26	 Y: 8.35	 Z: 0.00 	 W: 0.00
ID: 17	 X: -2.33	 Y: 8.60	 Z: 0.00 	 W: 0.00
ID: 18	 X: -2.76	 Y: 8.73	 Z: 0.00 	 W: 0.00
ID: 19	 X: -5.42	 Y: 8.22	 Z: 0.00 	 W: 0.00
ID: 20	 X: -4.75	 Y: 8.97	 Z: 0.00 	 W: 0.00
ID: 21	 X: -5.50	 Y: 9.41	 Z: 0.00 	 W: 0.00
ID: 22	 X: -4.36	 Y: 10.25	 Z: 0.00 	 W: 0.00
ID: 23	 X: -5.07	 Y: 10.48	 Z: 0.00 	 W: 0.00
ID: 24	 X: -5.03	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 25	 X: -6.04	 Y: 11.93	 Z: 0.00 	 W: 0.00
ID: 26	 X: -5.85	 Y: 12.27	 Z: 0.00 	 W: 0.00
ID: 27	 X: 12.43	 Y: 8.57	 Z: 0.00 	 W: 0.00
ID: 28	 X: 13.00	 Y: 7.96	 Z: 0.00 	 W: 0.00
ID: 29	 X: 9.02	 Y: 13.33	 Z: 0.00 	 W: 0.00
ID: 30	 X: 9.28	 Y: 13.37	 Z: 0.00 	 W: 0.00
ID: 31	 X: 8.62	 Y: 14.76	 Z: 0.00 	 W: 0.00
ID: 32	 X: 8.29	 Y: 15.22	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -3.52	 Y: 2.79	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.61	 Y: 3.00	 Z: 0.00 	 W: 0.00
ID: 2	 X: 8.33	 Y: 9.83	 Z: 0.00 	 W: 0.00
ID: 3	 X: 8.73	 Y: 9.93	 Z: 0.00 	 W: 0.00
ID: 4	 X: 8.70	 Y: 10.15	 Z: 0.00 	 W: 0.00
ID: 5	 X: 10.30	 Y: 11.44	 Z: 0.00 	 W: 0.00
ID: 6	 X: 10.35	 Y: 11.63	 Z: 0.00 	 W: 0.00
ID: 7	 X: 5.68	 Y: 15.34	 Z: 0.00 	 W: 0.00
ID: 8	 X: 6.96	 Y: 15.06	 Z: 0.00 	 W: 0.00
ID: 9	 X: 2.56	 Y: 16.90	 Z: 0.00 	 W: 0.00
ID: 10	 X: 2.08	 Y: 17.20	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -3.52	 Y: 2.75	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.63	 Y: 2.98	 Z: 0.00 	 W: 0.00
ID: 2	 X: 8.39	 Y: 9.78	 Z: 0.00 	 W: 0.00
ID: 3	 X: 8.65	 Y: 9.97	 Z: 0.00 	 W: 0.00
ID: 4	 X: 8.58	 Y: 10.25	 Z: 0.00 	 W: 0.00
ID: 5	 X: 2.66	 Y: 16.88	 Z: 0.00 	 W: 0.00
ID: 6	 X: 2.18	 Y: 17.19	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.58	 Y: 1.32	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.63	 Y: 1.61	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.27	 Y: 3.70	 Z: 0.00 	 W: 0.00
ID: 3	 X: -0.24	 Y: 3.95	 Z: 0.00 	 W: 0.00
ID: 4	 X: -0.15	 Y: 4.21	 Z: 0.00 	 W: 0.00
ID: 5	 X: -0.08	 Y: 4.46	 Z: 0.00 	 W: 0.00
ID: 6	 X: -3.46	 Y: 3.89	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.62	 Y: 4.12	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.63	 Y: 4.39	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.71	 Y: 4.95	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.78	 Y: 5.18	 Z: 0.00 	 W: 0.00
ID: 11	 X: -3.53	 Y: 5.96	 Z: 0.00 	 W: 0.00
ID: 12	 X: -3.57	 Y: 6.10	 Z: 0.00 	 W: 0.00
ID: 13	 X: -3.51	 Y: 6.55	 Z: 0.00 	 W: 0.00
ID: 14	 X: -3.66	 Y: 7.02	 Z: 0.00 	 W: 0.00
ID: 15	 X: -3.30	 Y: 7.51	 Z: 0.00 	 W: 0.00
ID: 16	 X: -2.27	 Y: 8.40	 Z: 0.00 	 W: 0.00
ID: 17	 X: -2.48	 Y: 8.56	 Z: 0.00 	 W: 0.00
ID: 18	 X: -3.13	 Y: 8.61	 Z: 0.00 	 W: 0.00
ID: 19	 X: -5.35	 Y: 8.33	 Z: 0.00 	 W: 0.00
ID: 20	 X: -4.75	 Y: 8.97	 Z: 0.00 	 W: 0.00
ID: 21	 X: -5.50	 Y: 9.41	 Z: 0.00 	 W: 0.00
ID: 22	 X: -5.15	 Y: 9.88	 Z: 0.00 	 W: 0.00
ID: 23	 X: -5.32	 Y: 10.35	 Z: 0.00 	 W: 0.00
ID: 24	 X: -5.80	 Y: 10.65	 Z: 0.00 	 W: 0.00
ID: 25	 X: -6.03	 Y: 10.76	 Z: 0.00 	 W: 0.00
ID: 26	 X: -5.68	 Y: 12.10	 Z: 0.00 	 W: 0.00
ID: 27	 X: -5.70	 Y: 12.34	 Z: 0.00 	 W: 0.00
ID: 28	 X: 12.33	 Y: 8.72	 Z: 0.00 	 W: 0.00
ID: 29	 X: 12.87	 Y: 8.20	 Z: 0.00 	 W: 0.00
ID: 30	 X: 8.46	 Y: 13.90	 Z: 0.00 	 W: 0.00
ID: 31	 X: 8.84	 Y: 13.95	 Z: 0.00 	 W: 0.00
ID: 32	 X: 8.67	 Y: 14.44	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: 1.64	 Y: 3.06	 Z: 0.00 	 W: 0.00
ID: 1	 X: 2.03	 Y: 3.13	 Z: 0.00 	 W: 0.00
ID: 2	 X: -3.51	 Y: 2.77	 Z: 0.00 	 W: 0.00
ID: 3	 X: -3.63	 Y: 2.98	 Z: 0.00 	 W: 0.00
ID: 4	 X: -3.71	 Y: 3.28	 Z: 0.00 	 W: 0.00
ID: 5	 X: 8.39	 Y: 9.78	 Z: 0.00 	 W: 0.00
ID: 6	 X: 8.67	 Y: 9.98	 Z: 0.00 	 W: 0.00
ID: 7	 X: 8.64	 Y: 10.20	 Z: 0.00 	 W: 0.00
ID: 8	 X: 10.27	 Y: 10.74	 Z: 0.00 	 W: 0.00
ID: 9	 X: 10.63	 Y: 11.12	 Z: 0.00 	 W: 0.00
ID: 10	 X: 2.56	 Y: 16.90	 Z: 0.00 	 W: 0.00
ID: 11	 X: 2.18	 Y: 17.19	 Z: 0.00 	 W: 0.00
ID: 12	 X: -4.60	 Y: 22.23	 Z: 0.00 	 W: 0.00
ID: 13	 X: -5.88	 Y: 22.27	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.57	 Y: 1.30	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.62	 Y: 1.62	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.18	 Y: 3.71	 Z: 0.00 	 W: 0.00
ID: 3	 X: -0.10	 Y: 3.96	 Z: 0.00 	 W: 0.00
ID: 4	 X: 0.02	 Y: 4.21	 Z: 0.00 	 W: 0.00
ID: 5	 X: -3.50	 Y: 3.84	 Z: 0.00 	 W: 0.00
ID: 6	 X: -3.62	 Y: 4.12	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.61	 Y: 4.41	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.76	 Y: 4.60	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.45	 Y: 5.38	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.61	 Y: 5.63	 Z: 0.00 	 W: 0.00
ID: 11	 X: -3.98	 Y: 5.81	 Z: 0.00 	 W: 0.00
ID: 12	 X: -3.51	 Y: 6.55	 Z: 0.00 	 W: 0.00
ID: 13	 X: -3.63	 Y: 6.77	 Z: 0.00 	 W: 0.00
ID: 14	 X: -3.66	 Y: 7.02	 Z: 0.00 	 W: 0.00
ID: 15	 X: -2.22	 Y: 8.39	 Z: 0.00 	 W: 0.00
ID: 16	 X: -2.43	 Y: 8.57	 Z: 0.00 	 W: 0.00
ID: 17	 X: -3.08	 Y: 8.63	 Z: 0.00 	 W: 0.00
ID: 18	 X: -5.45	 Y: 8.27	 Z: 0.00 	 W: 0.00
ID: 19	 X: -5.01	 Y: 8.82	 Z: 0.00 	 W: 0.00
ID: 20	 X: -5.19	 Y: 9.01	 Z: 0.00 	 W: 0.00
ID: 21	 X: -5.26	 Y: 10.38	 Z: 0.00 	 W: 0.00
ID: 22	 X: -5.40	 Y: 10.66	 Z: 0.00 	 W: 0.00
ID: 23	 X: -6.06	 Y: 10.51	 Z: 0.00 	 W: 0.00
ID: 24	 X: 12.43	 Y: 8.57	 Z: 0.00 	 W: 0.00
ID: 25	 X: 12.90	 Y: 8.11	 Z: 0.00 	 W: 0.00
ID: 26	 X: 8.53	 Y: 13.65	 Z: 0.00 	 W: 0.00
ID: 27	 X: 9.00	 Y: 13.84	 Z: 0.00 	 W: 0.00
ID: 28	 X: 9.18	 Y: 14.11	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -3.59	 Y: 2.67	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.72	 Y: 2.87	 Z: 0.00 	 W: 0.00
ID: 2	 X: -3.77	 Y: 3.21	 Z: 0.00 	 W: 0.00
ID: 3	 X: 8.44	 Y: 9.73	 Z: 0.00 	 W: 0.00
ID: 4	 X: 8.73	 Y: 9.93	 Z: 0.00 	 W: 0.00
ID: 5	 X: 8.77	 Y: 10.10	 Z: 0.00 	 W: 0.00
ID: 6	 X: 10.65	 Y: 10.36	 Z: 0.00 	 W: 0.00
ID: 7	 X: 11.23	 Y: 10.54	 Z: 0.00 	 W: 0.00
ID: 8	 X: 2.35	 Y: 16.93	 Z: 0.00 	 W: 0.00
ID: 9	 X: 1.97	 Y: 17.22	 Z: 0.00 	 W: 0.00
ID: 10	 X: 1.68	 Y: 17.42	 Z: 0.00 	 W: 0.00
ID: 11	 X: 11.73	 Y: 15.65	 Z: 0.00 	 W: 0.00
ID: 12	 X: 12.20	 Y: 15.69	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.58	 Y: 1.32	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.63	 Y: 1.61	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.20	 Y: 3.70	 Z: 0.00 	 W: 0.00
ID: 3	 X: -0.19	 Y: 3.96	 Z: 0.00 	 W: 0.00
ID: 4	 X: -0.18	 Y: 4.21	 Z: 0.00 	 W: 0.00
ID: 5	 X: -3.25	 Y: 3.74	 Z: 0.00 	 W: 0.00
ID: 6	 X: -3.43	 Y: 3.91	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.57	 Y: 4.17	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.70	 Y: 4.64	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.56	 Y: 4.99	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.53	 Y: 5.35	 Z: 0.00 	 W: 0.00
ID: 11	 X: -3.09	 Y: 6.28	 Z: 0.00 	 W: 0.00
ID: 12	 X: -3.43	 Y: 6.31	 Z: 0.00 	 W: 0.00
ID: 13	 X: -3.51	 Y: 6.55	 Z: 0.00 	 W: 0.00
ID: 14	 X: -3.62	 Y: 7.04	 Z: 0.00 	 W: 0.00
ID: 15	 X: -3.21	 Y: 7.54	 Z: 0.00 	 W: 0.00
ID: 16	 X: -2.27	 Y: 8.38	 Z: 0.00 	 W: 0.00
ID: 17	 X: -2.43	 Y: 8.57	 Z: 0.00 	 W: 0.00
ID: 18	 X: -3.02	 Y: 8.65	 Z: 0.00 	 W: 0.00
ID: 19	 X: -5.43	 Y: 8.23	 Z: 0.00 	 W: 0.00
ID: 20	 X: -5.17	 Y: 8.73	 Z: 0.00 	 W: 0.00
ID: 21	 X: -5.35	 Y: 8.92	 Z: 0.00 	 W: 0.00
ID: 22	 X: -4.88	 Y: 10.57	 Z: 0.00 	 W: 0.00
ID: 23	 X: -5.20	 Y: 10.74	 Z: 0.00 	 W: 0.00
ID: 24	 X: -5.72	 Y: 10.66	 Z: 0.00 	 W: 0.00
ID: 25	 X: -5.61	 Y: 12.14	 Z: 0.00 	 W: 0.00
ID: 26	 X: -5.70	 Y: 12.34	 Z: 0.00 	 W: 0.00
ID: 27	 X: 12.38	 Y: 8.64	 Z: 0.00 	 W: 0.00
ID: 28	 X: 12.90	 Y: 8.11	 Z: 0.00 	 W: 0.00
ID: 29	 X: 8.53	 Y: 13.65	 Z: 0.00 	 W: 0.00
ID: 30	 X: 8.79	 Y: 13.69	 Z: 0.00 	 W: 0.00
ID: 31	 X: 9.10	 Y: 14.17	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -3.49	 Y: 2.80	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.54	 Y: 3.09	 Z: 0.00 	 W: 0.00
ID: 2	 X: -3.81	 Y: 3.16	 Z: 0.00 	 W: 0.00
ID: 3	 X: 8.73	 Y: 9.93	 Z: 0.00 	 W: 0.00
ID: 4	 X: 8.77	 Y: 10.10	 Z: 0.00 	 W: 0.00
ID: 5	 X: 10.40	 Y: 10.62	 Z: 0.00 	 W: 0.00
ID: 6	 X: 10.58	 Y: 11.20	 Z: 0.00 	 W: 0.00
ID: 7	 X: 5.31	 Y: 15.48	 Z: 0.00 	 W: 0.00
ID: 8	 X: 5.80	 Y: 15.66	 Z: 0.00 	 W: 0.00
ID: 9	 X: 1.47	 Y: 17.44	 Z: 0.00 	 W: 0.00
ID: 10	 X: 0.96	 Y: 17.80	 Z: 0.00 	 W: 0.00
ID: 11	 X: -1.24	 Y: 20.71	 Z: 0.00 	 W: 0.00
ID: 12	 X: -1.01	 Y: 21.04	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -3.51	 Y: 2.77	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.69	 Y: 2.92	 Z: 0.00 	 W: 0.00
ID: 2	 X: 8.44	 Y: 9.73	 Z: 0.00 	 W: 0.00
ID: 3	 X: 8.67	 Y: 9.98	 Z: 0.00 	 W: 0.00
ID: 4	 X: 8.58	 Y: 10.25	 Z: 0.00 	 W: 0.00
ID: 5	 X: 2.56	 Y: 16.90	 Z: 0.00 	 W: 0.00
ID: 6	 X: 2.08	 Y: 17.20	 Z: 0.00 	 W: 0.00
ID: 7	 X: -5.15	 Y: 22.14	 Z: 0.00 	 W: 0.00
ID: 8	 X: -5.81	 Y: 22.54	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.58	 Y: 1.32	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.61	 Y: 1.62	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.22	 Y: 3.70	 Z: 0.00 	 W: 0.00
ID: 3	 X: -0.21	 Y: 3.95	 Z: 0.00 	 W: 0.00
ID: 4	 X: -0.08	 Y: 4.21	 Z: 0.00 	 W: 0.00
ID: 5	 X: -3.22	 Y: 3.76	 Z: 0.00 	 W: 0.00
ID: 6	 X: -3.46	 Y: 3.89	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.60	 Y: 4.15	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.63	 Y: 4.39	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.83	 Y: 4.86	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.75	 Y: 5.20	 Z: 0.00 	 W: 0.00
ID: 11	 X: -3.75	 Y: 5.54	 Z: 0.00 	 W: 0.00
ID: 12	 X: -3.45	 Y: 6.16	 Z: 0.00 	 W: 0.00
ID: 13	 X: -3.48	 Y: 6.57	 Z: 0.00 	 W: 0.00
ID: 14	 X: -3.64	 Y: 6.78	 Z: 0.00 	 W: 0.00
ID: 15	 X: -3.75	 Y: 6.98	 Z: 0.00 	 W: 0.00
ID: 16	 X: -2.22	 Y: 8.41	 Z: 0.00 	 W: 0.00
ID: 17	 X: -2.38	 Y: 8.59	 Z: 0.00 	 W: 0.00
ID: 18	 X: -2.92	 Y: 8.68	 Z: 0.00 	 W: 0.00
ID: 19	 X: -5.51	 Y: 8.15	 Z: 0.00 	 W: 0.00
ID: 20	 X: -4.69	 Y: 9.00	 Z: 0.00 	 W: 0.00
ID: 21	 X: -5.68	 Y: 9.58	 Z: 0.00 	 W: 0.00
ID: 22	 X: -5.20	 Y: 10.12	 Z: 0.00 	 W: 0.00
ID: 23	 X: -5.72	 Y: 10.49	 Z: 0.00 	 W: 0.00
ID: 24	 X: -5.93	 Y: 10.58	 Z: 0.00 	 W: 0.00
ID: 25	 X: -5.90	 Y: 12.00	 Z: 0.00 	 W: 0.00
ID: 26	 X: -5.69	 Y: 12.32	 Z: 0.00 	 W: 0.00
ID: 27	 X: 8.48	 Y: 13.93	 Z: 0.00 	 W: 0.00
ID: 28	 X: 9.33	 Y: 13.62	 Z: 0.00 	 W: 0.00
ID: 29	 X: 9.35	 Y: 14.00	 Z: 0.00 	 W: 0.00
ID: 30	 X: 9.06	 Y: 14.49	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: 1.66	 Y: 3.05	 Z: 0.00 	 W: 0.00
ID: 1	 X: 1.96	 Y: 3.17	 Z: 0.00 	 W: 0.00
ID: 2	 X: -3.55	 Y: 2.71	 Z: 0.00 	 W: 0.00
ID: 3	 X: -3.69	 Y: 2.92	 Z: 0.00 	 W: 0.00
ID: 4	 X: -4.08	 Y: 2.81	 Z: 0.00 	 W: 0.00
ID: 5	 X: 8.44	 Y: 9.73	 Z: 0.00 	 W: 0.00
ID: 6	 X: 8.71	 Y: 9.92	 Z: 0.00 	 W: 0.00
ID: 7	 X: 8.77	 Y: 10.10	 Z: 0.00 	 W: 0.00
ID: 8	 X: 2.35	 Y: 16.93	 Z: 0.00 	 W: 0.00
ID: 9	 X: 2.08	 Y: 17.20	 Z: 0.00 	 W: 0.00
ID: 10	 X: 1.78	 Y: 17.40	 Z: 0.00 	 W: 0.00
ID: 11	 X: 12.20	 Y: 15.69	 Z: 0.00 	 W: 0.00
ID: 12	 X: 12.78	 Y: 15.46	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.58	 Y: 1.32	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.63	 Y: 1.61	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.02	 Y: 3.71	 Z: 0.00 	 W: 0.00
ID: 3	 X: -0.05	 Y: 3.96	 Z: 0.00 	 W: 0.00
ID: 4	 X: -0.08	 Y: 4.21	 Z: 0.00 	 W: 0.00
ID: 5	 X: -3.25	 Y: 3.74	 Z: 0.00 	 W: 0.00
ID: 6	 X: -3.48	 Y: 3.86	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.58	 Y: 4.44	 Z: 0.00 	 W: 0.00
ID: 8	 X: -4.04	 Y: 4.49	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.71	 Y: 4.95	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.75	 Y: 5.54	 Z: 0.00 	 W: 0.00
ID: 11	 X: -3.77	 Y: 5.95	 Z: 0.00 	 W: 0.00
ID: 12	 X: -3.40	 Y: 6.61	 Z: 0.00 	 W: 0.00
ID: 13	 X: -3.51	 Y: 6.83	 Z: 0.00 	 W: 0.00
ID: 14	 X: -3.62	 Y: 7.04	 Z: 0.00 	 W: 0.00
ID: 15	 X: -2.27	 Y: 8.40	 Z: 0.00 	 W: 0.00
ID: 16	 X: -2.38	 Y: 8.59	 Z: 0.00 	 W: 0.00
ID: 17	 X: -2.97	 Y: 8.66	 Z: 0.00 	 W: 0.00
ID: 18	 X: -5.23	 Y: 8.37	 Z: 0.00 	 W: 0.00
ID: 19	 X: -4.64	 Y: 9.03	 Z: 0.00 	 W: 0.00
ID: 20	 X: -5.22	 Y: 10.16	 Z: 0.00 	 W: 0.00
ID: 21	 X: -5.26	 Y: 10.38	 Z: 0.00 	 W: 0.00
ID: 22	 X: -5.97	 Y: 10.35	 Z: 0.00 	 W: 0.00
ID: 23	 X: -5.53	 Y: 12.17	 Z: 0.00 	 W: 0.00
ID: 24	 X: -5.70	 Y: 12.34	 Z: 0.00 	 W: 0.00
ID: 25	 X: 12.43	 Y: 8.57	 Z: 0.00 	 W: 0.00
ID: 26	 X: 12.92	 Y: 8.12	 Z: 0.00 	 W: 0.00
ID: 27	 X: 8.70	 Y: 13.55	 Z: 0.00 	 W: 0.00
ID: 28	 X: 8.63	 Y: 13.80	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -3.51	 Y: 2.77	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.63	 Y: 2.98	 Z: 0.00 	 W: 0.00
ID: 2	 X: 8.39	 Y: 9.78	 Z: 0.00 	 W: 0.00
ID: 3	 X: 8.65	 Y: 9.97	 Z: 0.00 	 W: 0.00
ID: 4	 X: 8.64	 Y: 10.20	 Z: 0.00 	 W: 0.00
ID: 5	 X: 10.08	 Y: 10.92	 Z: 0.00 	 W: 0.00
ID: 6	 X: 9.83	 Y: 11.89	 Z: 0.00 	 W: 0.00
ID: 7	 X: 2.46	 Y: 16.91	 Z: 0.00 	 W: 0.00
ID: 8	 X: 2.08	 Y: 17.20	 Z: 0.00 	 W: 0.00
ID: 9	 X: 1.89	 Y: 17.37	 Z: 0.00 	 W: 0.00
