bk
ak
bk
ak
bk
ID: 0	 X: -0.43	 Y: 0.83	 Z: 0.00 	 W: 0.00
ID: 7	 X: -2.48	 Y: 5.13	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.02	 Y: 5.97	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.64	 Y: 5.90	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.31	 Y: 6.65	 Z: 0.00 	 W: 0.00
ID: 11	 X: -0.93	 Y: 3.59	 Z: 0.00 	 W: 0.00
ID: 12	 X: -3.61	 Y: 6.22	 Z: 0.00 	 W: 0.00
ID: 13	 X: -0.37	 Y: 10.44	 Z: 0.00 	 W: 0.00
ID: 14	 X: 3.34	 Y: 7.46	 Z: 0.00 	 W: 0.00
ID: 15	 X: 0.59	 Y: 10.88	 Z: 0.00 	 W: 0.00
ID: 16	 X: 3.35	 Y: 7.73	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.90	 Y: 3.60	 Z: 0.00 	 W: 0.00
ID: 1	 X: -1.09	 Y: 3.83	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.47	 Y: 4.21	 Z: 0.00 	 W: 0.00
ID: 3	 X: -2.02	 Y: 4.24	 Z: 0.00 	 W: 0.00
ID: 4	 X: -2.20	 Y: 4.68	 Z: 0.00 	 W: 0.00
ID: 5	 X: -2.26	 Y: 4.96	 Z: 0.00 	 W: 0.00
ID: 6	 X: -2.61	 Y: 5.07	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.19	 Y: 5.77	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.81	 Y: 5.79	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.73	 Y: 6.13	 Z: 0.00 	 W: 0.00
ID: 10	 X: 3.43	 Y: 7.42	 Z: 0.00 	 W: 0.00
ID: 11	 X: 3.71	 Y: 7.56	 Z: 0.00 	 W: 0.00
ID: 12	 X: 0.76	 Y: 10.48	 Z: 0.00 	 W: 0.00
ID: 13	 X: 0.57	 Y: 10.50	 Z: 0.00 	 W: 0.00
ID: 14	 X: 0.52	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 15	 X: 0.62	 Y: 11.37	 Z: 0.00 	 W: 0.00
ID: 16	 X: 0.00	 Y: 11.64	 Z: 0.00 	 W: 0.00
ID: 17	 X: 0.66	 Y: 12.11	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -2.02	 Y: 4.24	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.81	 Y: 5.79	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.05	 Y: 3.82	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.45	 Y: 4.26	 Z: 0.00 	 W: 0.00
ID: 4	 X: -2.07	 Y: 4.59	 Z: 0.00 	 W: 0.00
ID: 5	 X: 0.76	 Y: 10.48	 Z: 0.00 	 W: 0.00
ID: 6	 X: 0.57	 Y: 10.50	 Z: 0.00 	 W: 0.00
ID: 7	 X: -2.34	 Y: 4.90	 Z: 0.00 	 W: 0.00
ID: 8	 X: -2.80	 Y: 5.52	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.69	 Y: 6.02	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.26	 Y: 6.20	 Z: 0.00 	 W: 0.00
ID: 11	 X: -0.90	 Y: 3.60	 Z: 0.00 	 W: 0.00
ID: 12	 X: 0.62	 Y: 11.37	 Z: 0.00 	 W: 0.00
ID: 13	 X: -0.23	 Y: 11.04	 Z: 0.00 	 W: 0.00
ID: 14	 X: 3.42	 Y: 7.42	 Z: 0.00 	 W: 0.00
ID: 15	 X: 0.55	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 16	 X: 3.70	 Y: 7.57	 Z: 0.00 	 W: 0.00
ID: 17	 X: 0.66	 Y: 12.11	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.44	 Y: 0.85	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.69	 Y: 1.03	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.27	 Y: 1.47	 Z: 0.00 	 W: 0.00
ID: 3	 X: 0.41	 Y: 3.76	 Z: 0.00 	 W: 0.00
ID: 4	 X: 1.05	 Y: 4.08	 Z: 0.00 	 W: 0.00
ID: 5	 X: -1.46	 Y: 4.73	 Z: 0.00 	 W: 0.00
ID: 6	 X: -1.51	 Y: 4.98	 Z: 0.00 	 W: 0.00
ID: 7	 X: -1.52	 Y: 5.23	 Z: 0.00 	 W: 0.00
ID: 8	 X: -1.26	 Y: 6.06	 Z: 0.00 	 W: 0.00
ID: 9	 X: -1.27	 Y: 6.29	 Z: 0.00 	 W: 0.00
ID: 10	 X: -0.88	 Y: 6.63	 Z: 0.00 	 W: 0.00
ID: 11	 X: 2.97	 Y: 7.08	 Z: 0.00 	 W: 0.00
ID: 12	 X: 2.97	 Y: 7.46	 Z: 0.00 	 W: 0.00
ID: 13	 X: 6.73	 Y: 6.55	 Z: 0.00 	 W: 0.00
ID: 14	 X: 7.08	 Y: 6.57	 Z: 0.00 	 W: 0.00
ID: 15	 X: 2.97	 Y: 11.52	 Z: 0.00 	 W: 0.00
ID: 16	 X: 3.17	 Y: 11.71	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -0.44	 Y: 0.84	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.69	 Y: 1.03	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.63	 Y: 5.08	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.54	 Y: 4.84	 Z: 0.00 	 W: 0.00
ID: 4	 X: -1.25	 Y: 6.32	 Z: 0.00 	 W: 0.00
ID: 5	 X: 1.05	 Y: 4.08	 Z: 0.00 	 W: 0.00
ID: 6	 X: -0.84	 Y: 6.64	 Z: 0.00 	 W: 0.00
ID: 7	 X: 6.94	 Y: 6.72	 Z: 0.00 	 W: 0.00
ID: 8	 X: 6.78	 Y: 6.53	 Z: 0.00 	 W: 0.00
ID: 9	 X: -0.27	 Y: 1.47	 Z: 0.00 	 W: 0.00
ID: 10	 X: -1.26	 Y: 6.06	 Z: 0.00 	 W: 0.00
ID: 11	 X: 0.41	 Y: 3.76	 Z: 0.00 	 W: 0.00
ID: 12	 X: -1.52	 Y: 5.23	 Z: 0.00 	 W: 0.00
ID: 13	 X: 2.97	 Y: 7.08	 Z: 0.00 	 W: 0.00
ID: 14	 X: 2.97	 Y: 7.46	 Z: 0.00 	 W: 0.00
ID: 15	 X: 2.97	 Y: 11.52	 Z: 0.00 	 W: 0.00
ID: 16	 X: 3.17	 Y: 11.71	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.45	 Y: 0.85	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.71	 Y: 1.01	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.28	 Y: 1.46	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.57	 Y: 4.96	 Z: 0.00 	 W: 0.00
ID: 4	 X: -1.74	 Y: 5.17	 Z: 0.00 	 W: 0.00
ID: 5	 X: -1.36	 Y: 6.04	 Z: 0.00 	 W: 0.00
ID: 6	 X: -1.46	 Y: 6.27	 Z: 0.00 	 W: 0.00
ID: 7	 X: -1.28	 Y: 6.57	 Z: 0.00 	 W: 0.00
ID: 8	 X: 1.21	 Y: 7.69	 Z: 0.00 	 W: 0.00
ID: 9	 X: 1.51	 Y: 7.77	 Z: 0.00 	 W: 0.00
ID: 10	 X: 0.99	 Y: 8.17	 Z: 0.00 	 W: 0.00
ID: 11	 X: 7.04	 Y: 6.22	 Z: 0.00 	 W: 0.00
ID: 12	 X: 7.43	 Y: 6.18	 Z: 0.00 	 W: 0.00
ID: 13	 X: 2.90	 Y: 11.53	 Z: 0.00 	 W: 0.00
ID: 14	 X: 3.73	 Y: 11.54	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -0.44	 Y: 0.84	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.71	 Y: 1.02	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.66	 Y: 5.11	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.55	 Y: 4.88	 Z: 0.00 	 W: 0.00
ID: 4	 X: -1.26	 Y: 6.40	 Z: 0.00 	 W: 0.00
ID: 5	 X: -1.46	 Y: 6.27	 Z: 0.00 	 W: 0.00
ID: 6	 X: 1.21	 Y: 7.69	 Z: 0.00 	 W: 0.00
ID: 7	 X: 7.14	 Y: 6.52	 Z: 0.00 	 W: 0.00
ID: 8	 X: 6.88	 Y: 6.42	 Z: 0.00 	 W: 0.00
ID: 9	 X: -0.28	 Y: 1.46	 Z: 0.00 	 W: 0.00
ID: 10	 X: -1.31	 Y: 6.05	 Z: 0.00 	 W: 0.00
ID: 11	 X: 1.51	 Y: 7.77	 Z: 0.00 	 W: 0.00
ID: 12	 X: 0.99	 Y: 8.17	 Z: 0.00 	 W: 0.00
ID: 13	 X: 2.91	 Y: 11.53	 Z: 0.00 	 W: 0.00
ID: 14	 X: 3.69	 Y: 11.57	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.88	 Y: 3.60	 Z: 0.00 	 W: 0.00
ID: 1	 X: -1.09	 Y: 3.86	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.27	 Y: 4.01	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.79	 Y: 4.35	 Z: 0.00 	 W: 0.00
ID: 4	 X: -2.27	 Y: 4.49	 Z: 0.00 	 W: 0.00
ID: 5	 X: -2.29	 Y: 4.67	 Z: 0.00 	 W: 0.00
ID: 6	 X: -2.61	 Y: 5.07	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.33	 Y: 5.05	 Z: 0.00 	 W: 0.00
ID: 8	 X: -2.13	 Y: 5.76	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.13	 Y: 5.82	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.71	 Y: 5.85	 Z: 0.00 	 W: 0.00
ID: 11	 X: -3.63	 Y: 6.13	 Z: 0.00 	 W: 0.00
ID: 12	 X: 3.01	 Y: 7.07	 Z: 0.00 	 W: 0.00
ID: 13	 X: 2.93	 Y: 7.36	 Z: 0.00 	 W: 0.00
ID: 14	 X: 3.65	 Y: 7.91	 Z: 0.00 	 W: 0.00
ID: 15	 X: 4.07	 Y: 7.92	 Z: 0.00 	 W: 0.00
ID: 16	 X: 0.38	 Y: 10.45	 Z: 0.00 	 W: 0.00
ID: 17	 X: 0.25	 Y: 10.57	 Z: 0.00 	 W: 0.00
ID: 18	 X: 0.39	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 19	 X: 1.37	 Y: 11.31	 Z: 0.00 	 W: 0.00
ID: 20	 X: 1.74	 Y: 12.00	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -2.26	 Y: 4.49	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.71	 Y: 5.85	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.07	 Y: 3.83	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.38	 Y: 4.19	 Z: 0.00 	 W: 0.00
ID: 4	 X: -1.96	 Y: 4.51	 Z: 0.00 	 W: 0.00
ID: 5	 X: -3.33	 Y: 5.05	 Z: 0.00 	 W: 0.00
ID: 6	 X: 0.39	 Y: 10.45	 Z: 0.00 	 W: 0.00
ID: 7	 X: -2.33	 Y: 4.83	 Z: 0.00 	 W: 0.00
ID: 8	 X: -2.74	 Y: 5.37	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.66	 Y: 6.06	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.22	 Y: 6.08	 Z: 0.00 	 W: 0.00
ID: 11	 X: -0.89	 Y: 3.60	 Z: 0.00 	 W: 0.00
ID: 12	 X: -2.13	 Y: 5.76	 Z: 0.00 	 W: 0.00
ID: 13	 X: -0.06	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 14	 X: 3.54	 Y: 7.66	 Z: 0.00 	 W: 0.00
ID: 15	 X: 0.49	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 16	 X: 3.91	 Y: 7.74	 Z: 0.00 	 W: 0.00
ID: 17	 X: 3.01	 Y: 7.07	 Z: 0.00 	 W: 0.00
ID: 18	 X: 2.93	 Y: 7.36	 Z: 0.00 	 W: 0.00
ID: 19	 X: 1.37	 Y: 11.31	 Z: 0.00 	 W: 0.00
ID: 20	 X: 1.74	 Y: 12.00	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.45	 Y: 0.85	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.71	 Y: 1.02	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.26	 Y: 1.47	 Z: 0.00 	 W: 0.00
ID: 3	 X: -0.62	 Y: 4.66	 Z: 0.00 	 W: 0.00
ID: 4	 X: -1.21	 Y: 4.80	 Z: 0.00 	 W: 0.00
ID: 5	 X: -1.24	 Y: 6.35	 Z: 0.00 	 W: 0.00
ID: 6	 X: -0.76	 Y: 6.65	 Z: 0.00 	 W: 0.00
ID: 7	 X: 2.52	 Y: 7.36	 Z: 0.00 	 W: 0.00
ID: 8	 X: 2.66	 Y: 7.46	 Z: 0.00 	 W: 0.00
ID: 9	 X: 3.51	 Y: 7.38	 Z: 0.00 	 W: 0.00
ID: 10	 X: 6.98	 Y: 6.31	 Z: 0.00 	 W: 0.00
ID: 11	 X: 7.12	 Y: 6.53	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -0.45	 Y: 0.85	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.71	 Y: 1.01	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.40	 Y: 4.88	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.25	 Y: 6.39	 Z: 0.00 	 W: 0.00
ID: 4	 X: -0.62	 Y: 4.66	 Z: 0.00 	 W: 0.00
ID: 5	 X: -0.76	 Y: 6.65	 Z: 0.00 	 W: 0.00
ID: 6	 X: 7.14	 Y: 6.50	 Z: 0.00 	 W: 0.00
ID: 7	 X: 6.92	 Y: 6.38	 Z: 0.00 	 W: 0.00
ID: 8	 X: -0.26	 Y: 1.47	 Z: 0.00 	 W: 0.00
ID: 9	 X: 2.52	 Y: 7.36	 Z: 0.00 	 W: 0.00
ID: 10	 X: 2.66	 Y: 7.46	 Z: 0.00 	 W: 0.00
ID: 11	 X: 3.51	 Y: 7.38	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.77	 Y: 3.63	 Z: 0.00 	 W: 0.00
ID: 1	 X: -1.00	 Y: 3.88	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.25	 Y: 4.02	 Z: 0.00 	 W: 0.00
ID: 3	 X: -2.48	 Y: 4.37	 Z: 0.00 	 W: 0.00
ID: 4	 X: -2.35	 Y: 4.64	 Z: 0.00 	 W: 0.00
ID: 5	 X: -2.31	 Y: 4.93	 Z: 0.00 	 W: 0.00
ID: 6	 X: -3.42	 Y: 4.99	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.05	 Y: 5.67	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.73	 Y: 5.96	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.64	 Y: 6.15	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.63	 Y: 6.48	 Z: 0.00 	 W: 0.00
ID: 11	 X: 3.79	 Y: 7.61	 Z: 0.00 	 W: 0.00
ID: 12	 X: 3.87	 Y: 7.76	 Z: 0.00 	 W: 0.00
ID: 13	 X: 1.84	 Y: 11.24	 Z: 0.00 	 W: 0.00
ID: 14	 X: 1.67	 Y: 11.52	 Z: 0.00 	 W: 0.00
ID: 15	 X: 1.45	 Y: 12.04	 Z: 0.00 	 W: 0.00
ID: 16	 X: -1.25	 Y: 20.73	 Z: 0.00 	 W: 0.00
ID: 17	 X: -0.76	 Y: 21.04	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -2.31	 Y: 4.56	 Z: 0.00 	 W: 0.00
ID: 1	 X: -3.72	 Y: 5.91	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.32	 Y: 4.15	 Z: 0.00 	 W: 0.00
ID: 3	 X: -3.42	 Y: 4.99	 Z: 0.00 	 W: 0.00
ID: 4	 X: -0.77	 Y: 3.63	 Z: 0.00 	 W: 0.00
ID: 5	 X: -2.32	 Y: 4.86	 Z: 0.00 	 W: 0.00
ID: 6	 X: -3.64	 Y: 6.09	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.19	 Y: 5.97	 Z: 0.00 	 W: 0.00
ID: 8	 X: -0.93	 Y: 3.69	 Z: 0.00 	 W: 0.00
ID: 9	 X: -2.48	 Y: 4.37	 Z: 0.00 	 W: 0.00
ID: 10	 X: -0.04	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 11	 X: 3.64	 Y: 7.64	 Z: 0.00 	 W: 0.00
ID: 12	 X: 0.49	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 13	 X: 3.90	 Y: 7.74	 Z: 0.00 	 W: 0.00
ID: 14	 X: -3.63	 Y: 6.48	 Z: 0.00 	 W: 0.00
ID: 15	 X: 1.84	 Y: 11.24	 Z: 0.00 	 W: 0.00
ID: 16	 X: 1.45	 Y: 12.04	 Z: 0.00 	 W: 0.00
ID: 17	 X: 1.67	 Y: 11.52	 Z: 0.00 	 W: 0.00
ID: 18	 X: -1.25	 Y: 20.73	 Z: 0.00 	 W: 0.00
ID: 19	 X: -0.76	 Y: 21.04	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -0.45	 Y: 0.85	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.69	 Y: 1.03	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.22	 Y: 1.47	 Z: 0.00 	 W: 0.00
ID: 3	 X: 0.43	 Y: 3.77	 Z: 0.00 	 W: 0.00
ID: 4	 X: 0.81	 Y: 3.81	 Z: 0.00 	 W: 0.00
ID: 5	 X: -1.80	 Y: 4.88	 Z: 0.00 	 W: 0.00
ID: 6	 X: -2.17	 Y: 5.00	 Z: 0.00 	 W: 0.00
ID: 7	 X: -1.26	 Y: 6.06	 Z: 0.00 	 W: 0.00
ID: 8	 X: -1.30	 Y: 6.29	 Z: 0.00 	 W: 0.00
ID: 9	 X: -1.12	 Y: 6.60	 Z: 0.00 	 W: 0.00
ID: 10	 X: 6.85	 Y: 6.43	 Z: 0.00 	 W: 0.00
ID: 11	 X: 6.76	 Y: 6.90	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -0.45	 Y: 0.85	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.71	 Y: 1.02	 Z: 0.00 	 W: 0.00
ID: 2	 X: 0.43	 Y: 3.77	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.26	 Y: 5.16	 Z: 0.00 	 W: 0.00
ID: 4	 X: -1.28	 Y: 6.36	 Z: 0.00 	 W: 0.00
ID: 5	 X: 0.81	 Y: 3.81	 Z: 0.00 	 W: 0.00
ID: 6	 X: -1.11	 Y: 6.61	 Z: 0.00 	 W: 0.00
ID: 7	 X: 7.04	 Y: 6.61	 Z: 0.00 	 W: 0.00
ID: 8	 X: 6.91	 Y: 6.39	 Z: 0.00 	 W: 0.00
ID: 9	 X: -0.23	 Y: 1.47	 Z: 0.00 	 W: 0.00
ID: 10	 X: -1.80	 Y: 4.88	 Z: 0.00 	 W: 0.00
ID: 11	 X: -2.17	 Y: 5.00	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -1.16	 Y: 3.30	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.88	 Y: 3.60	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.95	 Y: 3.76	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.32	 Y: 4.26	 Z: 0.00 	 W: 0.00
ID: 4	 X: -1.87	 Y: 4.31	 Z: 0.00 	 W: 0.00
ID: 5	 X: -2.22	 Y: 4.67	 Z: 0.00 	 W: 0.00
ID: 6	 X: -2.34	 Y: 4.92	 Z: 0.00 	 W: 0.00
ID: 7	 X: -2.67	 Y: 4.98	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.13	 Y: 5.91	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.65	 Y: 6.01	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.59	 Y: 6.31	 Z: 0.00 	 W: 0.00
ID: 11	 X: 3.61	 Y: 7.23	 Z: 0.00 	 W: 0.00
ID: 12	 X: 3.71	 Y: 7.56	 Z: 0.00 	 W: 0.00
ID: 13	 X: 2.72	 Y: 10.80	 Z: 0.00 	 W: 0.00
ID: 14	 X: 2.89	 Y: 10.92	 Z: 0.00 	 W: 0.00
ID: 15	 X: -1.87	 Y: 20.66	 Z: 0.00 	 W: 0.00
ID: 16	 X: -2.40	 Y: 20.91	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -2.27	 Y: 4.60	 Z: 0.00 	 W: 0.00
ID: 1	 X: -1.16	 Y: 3.30	 Z: 0.00 	 W: 0.00
ID: 2	 X: -1.87	 Y: 4.31	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.30	 Y: 4.18	 Z: 0.00 	 W: 0.00
ID: 4	 X: 2.89	 Y: 10.92	 Z: 0.00 	 W: 0.00
ID: 5	 X: -0.89	 Y: 3.61	 Z: 0.00 	 W: 0.00
ID: 6	 X: -2.32	 Y: 4.87	 Z: 0.00 	 W: 0.00
ID: 7	 X: -3.64	 Y: 6.07	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.18	 Y: 5.95	 Z: 0.00 	 W: 0.00
ID: 9	 X: -0.94	 Y: 3.71	 Z: 0.00 	 W: 0.00
ID: 10	 X: -2.69	 Y: 4.97	 Z: 0.00 	 W: 0.00
ID: 11	 X: -0.01	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 12	 X: 3.68	 Y: 7.61	 Z: 0.00 	 W: 0.00
ID: 13	 X: 0.48	 Y: 10.89	 Z: 0.00 	 W: 0.00
ID: 14	 X: 3.81	 Y: 7.62	 Z: 0.00 	 W: 0.00
ID: 15	 X: -3.59	 Y: 6.31	 Z: 0.00 	 W: 0.00
ID: 16	 X: 2.69	 Y: 10.85	 Z: 0.00 	 W: 0.00
ID: 17	 X: -1.75	 Y: 20.67	 Z: 0.00 	 W: 0.00
ID: 18	 X: -2.09	 Y: 20.99	 Z: 0.00 	 W: 0.00
bk
ID: 0	 X: -1.15	 Y: 3.35	 Z: 0.00 	 W: 0.00
ID: 1	 X: -0.82	 Y: 3.62	 Z: 0.00 	 W: 0.00
ID: 2	 X: -0.95	 Y: 3.78	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.22	 Y: 4.29	 Z: 0.00 	 W: 0.00
ID: 4	 X: -1.74	 Y: 4.37	 Z: 0.00 	 W: 0.00
ID: 5	 X: -2.49	 Y: 4.50	 Z: 0.00 	 W: 0.00
ID: 6	 X: -2.23	 Y: 4.98	 Z: 0.00 	 W: 0.00
ID: 7	 X: -2.48	 Y: 5.05	 Z: 0.00 	 W: 0.00
ID: 8	 X: -3.51	 Y: 5.69	 Z: 0.00 	 W: 0.00
ID: 9	 X: -3.67	 Y: 5.88	 Z: 0.00 	 W: 0.00
ID: 10	 X: -3.43	 Y: 6.31	 Z: 0.00 	 W: 0.00
ID: 11	 X: 0.56	 Y: 10.43	 Z: 0.00 	 W: 0.00
ID: 12	 X: 0.19	 Y: 10.68	 Z: 0.00 	 W: 0.00
ID: 13	 X: 1.18	 Y: 10.84	 Z: 0.00 	 W: 0.00
ak
ID: 0	 X: -2.31	 Y: 4.72	 Z: 0.00 	 W: 0.00
ID: 1	 X: -1.15	 Y: 3.35	 Z: 0.00 	 W: 0.00
ID: 2	 X: -2.21	 Y: 4.97	 Z: 0.00 	 W: 0.00
ID: 3	 X: -1.25	 Y: 4.21	 Z: 0.00 	 W: 0.00
